,Rating,Size,Price
6062,4.1,1.7,0.0
6063,4.5,4.0,0.0
6064,4.2,8.8,0.0
6065,3.8,38.0,0.0
6066,4.3,1.7,0.0
6069,4.2,6.1,0.0
6070,3.8,27.0,0.0
6071,4.2,38.0,0.0
6072,4.0,2.8,0.0
6073,4.2,6.5,0.0
6074,4.3,3.6,0.0
6075,4.3,53.0,0.0
6076,4.4,3.9,0.0
6078,4.1,12.0,0.0
6079,4.5,89.0,0.0
6080,4.2,46.0,0.0
6081,4.3,54.0,0.0
6082,4.4,9.2,0.0
6083,4.5,24.0,0.0
6084,4.3,41.0,0.0
6087,4.0,62.0,0.0
6088,3.4,27.0,0.99
6089,4.4,37.0,0.0
6090,3.8,3.7,0.0
6091,3.0,4.6,0.0
6092,4.1,9.9,0.0
6093,4.4,9.0,0.0
6094,4.1,29.0,0.0
6095,4.1,2.5,0.0
6096,4.1,6.3,0.0
6097,4.5,58.0,0.0
6098,4.1,4.1,0.0
6099,2.2,9.6,0.0
6100,3.9,3.8,0.0
6101,4.0,13.0,0.0
6102,4.3,51.0,0.99
6103,3.9,2.7,0.0
6104,4.0,82.0,0.0
6105,4.2,5.0,0.0
6106,4.2,83.0,0.0
6107,3.6,2.5,0.0
6108,4.3,2.5,0.0
6111,4.4,3.7,0.0
6112,2.6,4.6,0.0
6113,4.1,80.0,0.0
6115,3.5,2.6,0.99
6116,4.2,2.5,0.0
6119,3.7,10.0,0.0
6121,2.4,0.306,0.0
6123,2.9,2.8,0.0
6124,4.2,8.1,0.0
6125,4.2,3.2,0.0
6126,4.0,3.3,0.0
6127,2.6,1.6,0.0
6128,4.4,5.6,0.0
6129,4.8,4.5,0.0
6130,4.7,11.0,0.0
6131,4.4,2.8,0.0
6132,4.6,2.8,5.99
6133,2.7,2.8,0.0
6134,3.8,17.0,0.0
6135,1.7,2.9,0.0
6136,4.6,19.0,0.0
6137,3.3,4.1,0.0
6140,4.6,3.9,2.99
6141,2.3,2.8,0.0
6142,4.5,2.6,0.0
6144,4.8,2.6,0.0
6146,5.0,9.1,0.0
6148,4.1,2.0,0.0
6155,4.9,10.0,0.0
6159,4.8,5.9,0.0
6160,4.5,1.7,0.0
6166,4.0,6.2,0.0
6167,3.7,20.0,0.0
6168,2.2,4.8,0.0
6171,5.0,2.4,0.0
6175,4.5,9.8,0.0
6177,4.3,11.0,0.0
6178,3.8,6.4,0.0
6180,4.5,7.8,9.99
6181,4.5,86.0,4.99
6183,4.8,4.0,0.0
6184,4.5,1.9,0.0
6185,4.4,2.4,0.0
6187,3.9,21.0,0.0
6188,4.3,8.7,0.0
6189,4.3,1.7,0.0
6191,4.0,11.0,0.0
6193,4.1,9.2,0.0
6195,3.7,9.2,0.0
6196,3.4,4.9,0.0
6197,4.5,15.0,0.0
6198,4.4,15.0,7.99
6200,4.4,2.2,0.0
6201,2.4,2.1,3.99
6202,4.1,8.0,4.99
6204,4.6,3.5,0.0
6205,4.3,16.0,9.99
6206,4.3,63.0,0.0
6209,4.2,7.5,0.0
6210,4.3,21.0,0.0
6211,4.3,1.8,0.0
6213,4.7,18.0,0.0
6216,4.6,3.2,0.0
6218,4.3,33.0,0.0
6219,4.5,8.4,0.0
6220,4.6,31.0,0.0
6221,2.9,22.0,0.0
6222,4.0,3.6,0.0
6223,3.0,15.0,0.0
6224,3.9,18.0,0.0
6226,4.8,2.5,0.0
6227,3.9,16.0,0.0
6228,4.0,15.0,0.0
6232,5.0,8.7,0.0
6236,4.0,2.6,0.0
6238,5.0,6.0,0.0
6241,4.5,20.0,0.0
6242,4.8,28.0,0.0
6244,4.6,16.0,0.0
6247,3.4,6.0,0.0
6248,2.6,1.8,0.0
6249,2.4,3.7,0.0
6252,4.6,7.4,4.99
6253,3.3,3.3,0.0
6254,4.1,3.5,0.0
6255,4.6,14.0,0.0
6256,3.9,8.9,0.0
6262,4.0,17.0,0.0
6263,3.4,9.1,0.0
6264,4.5,10.0,0.0
6265,4.0,27.0,0.0
6266,5.0,25.0,0.0
6267,3.6,33.0,0.0
6268,3.5,30.0,0.0
6270,4.9,28.0,0.0
6271,3.7,7.3,0.0
6272,5.0,23.0,0.0
6273,4.0,0.201,0.0
6275,5.0,2.7,0.0
6276,4.0,7.7,0.0
6279,4.9,3.5,0.0
6280,4.4,3.3,0.0
6281,3.6,31.0,0.0
6282,4.7,12.0,0.0
6283,4.3,8.1,0.0
6284,3.9,14.0,0.0
6285,4.5,11.0,0.0
6287,4.6,18.0,0.0
6295,4.5,54.0,0.0
6299,4.0,2.1,0.0
6300,4.2,48.0,0.0
6301,4.7,92.0,0.0
6303,4.4,30.0,0.0
6306,4.2,17.0,0.0
6307,4.0,35.0,0.0
6308,2.3,11.0,0.0
6309,4.5,65.0,0.0
6310,3.6,25.0,0.0
6311,4.4,4.8,4.49
6312,3.9,4.8,0.0
6313,3.9,17.0,0.0
6314,4.8,24.0,0.0
6315,4.2,26.0,0.0
6316,3.7,4.8,0.0
6317,4.0,0.175,0.0
6319,1.0,4.9,0.0
6321,4.4,36.0,0.0
6322,4.2,8.7,0.0
6323,4.7,23.0,0.0
6324,3.6,5.1,0.0
6326,4.1,26.0,0.0
6327,3.3,53.0,0.0
6330,5.0,1.8,0.0
6331,4.3,5.4,0.0
6332,4.7,8.0,0.0
6338,4.0,55.0,0.0
6340,4.4,33.0,0.0
6341,4.6,4.7,14.0
6342,5.0,1.5,0.0
6344,4.3,30.0,0.0
6346,3.8,54.0,2.99
6347,4.1,10.0,0.0
6348,4.6,3.6,0.0
6349,4.0,5.2,0.0
6350,4.7,25.0,0.0
6351,3.6,0.35,0.0
6352,4.5,51.0,0.0
6353,4.0,5.1,0.0
6354,4.1,4.6,0.0
6355,4.0,39.0,0.0
6356,3.8,13.0,0.0
6358,4.5,19.0,0.0
6359,2.8,3.1,0.0
6361,4.2,0.383,1.99
6362,4.8,2.4,0.0
6363,5.0,3.2,0.0
6364,5.0,2.1,0.0
6368,4.3,3.0,0.0
6369,4.3,4.8,0.0
6370,4.5,2.8,0.0
6371,4.5,4.0,0.0
6372,5.0,11.0,0.0
6374,4.4,1.8,0.0
6375,5.0,3.1,0.0
6376,4.7,20.0,0.0
6378,4.7,17.0,0.0
6379,2.2,28.0,0.0
6380,4.6,0.454,0.0
6381,4.6,3.1,0.0
6382,4.7,3.2,0.0
6383,4.6,6.8,0.0
6384,4.4,99.0,0.0
6385,3.8,17.0,0.0
6386,3.6,12.0,0.0
6387,4.9,25.0,0.0
6388,4.8,13.0,0.0
6390,4.4,5.9,0.0
6391,5.0,3.7,0.0
6392,4.8,4.5,0.0
6395,4.6,3.9,0.0
6396,5.0,3.0,0.0
6397,4.6,1.4,0.0
6398,5.0,11.0,0.0
6400,4.0,30.0,0.0
6401,4.3,25.0,0.0
6402,4.5,52.0,0.0
6403,4.0,6.3,0.0
6404,3.2,4.7,0.0
6405,4.6,25.0,0.0
6406,4.2,62.0,0.0
6407,4.8,6.4,0.0
6408,3.0,15.0,0.0
6409,4.3,70.0,0.0
6410,3.9,12.0,0.0
6412,3.9,47.0,0.0
6413,4.8,23.0,14.99
6414,3.5,10.0,0.0
6415,4.4,40.0,0.0
6416,4.1,53.0,0.0
6417,4.2,8.2,0.0
6418,4.7,8.5,0.0
6419,4.0,33.0,0.0
6420,4.4,34.0,0.0
6421,4.2,23.0,0.0
6422,5.0,2.5,0.0
6423,3.5,1.8,0.0
6426,4.5,24.0,0.0
6427,4.1,2.0,0.0
6429,4.3,1.2,3.99
6431,4.3,7.0,0.0
6432,4.4,2.1,2.0
6438,4.0,2.7,0.0
6439,4.3,93.0,0.0
6440,4.0,40.0,1.99
6441,4.9,3.4,0.0
6442,4.7,9.0,0.0
6446,4.3,1.0,3.99
6447,4.2,1.1,0.0
6448,4.1,39.0,0.0
6451,3.2,31.0,0.0
6452,3.9,14.0,0.0
6453,4.2,29.0,0.0
6454,4.1,4.2,0.0
6455,4.9,5.3,0.0
6457,3.7,6.3,2.99
6458,3.5,27.0,0.0
6459,4.9,3.1,3.99
6461,3.3,2.5,0.0
6462,4.9,5.0,0.0
6463,3.4,6.3,0.0
6465,4.5,4.8,0.0
6467,5.0,9.2,0.0
6468,3.5,34.0,0.0
6471,4.4,2.5,0.0
6472,3.7,36.0,0.0
6474,4.8,6.2,0.0
6476,4.3,4.4,0.0
6477,4.9,18.0,0.0
6484,5.0,9.3,0.0
6489,4.4,11.0,0.0
6490,1.0,2.3,0.0
6491,4.5,4.4,0.99
6493,4.0,10.0,0.0
6494,5.0,3.7,0.0
6495,4.9,21.0,0.0
6496,4.7,4.6,0.99
6498,3.9,45.0,0.0
6500,3.2,7.6,0.0
6501,3.5,8.6,0.0
6503,3.7,0.07,0.0
6504,3.0,17.0,0.0
6505,4.2,0.812,0.0
6506,4.0,13.0,0.0
6507,4.1,0.442,0.0
6510,4.0,0.842,0.0
6511,3.1,2.4,0.0
6512,4.4,0.417,0.0
6513,3.2,5.6,0.0
6514,3.9,0.412,0.0
6515,4.2,0.459,0.0
6516,4.7,34.0,0.0
6517,4.0,0.478,0.0
6520,4.0,0.335,0.0
6521,3.7,3.8,0.0
6522,4.1,0.782,0.0
6523,4.4,0.721,0.0
6524,4.0,0.43,0.0
6525,3.9,0.429,0.0
6526,3.6,0.192,0.0
6529,4.6,2.5,0.0
6531,4.4,0.417,0.0
6533,4.3,0.46,0.0
6534,4.5,5.9,6.99
6535,4.1,0.728,0.0
6536,3.8,0.496,0.0
6537,4.1,0.816,0.0
6538,4.6,6.3,6.99
6539,3.7,0.414,0.0
6540,3.9,0.334,0.0
6541,4.4,0.506,0.0
6543,4.5,2.3,0.0
6547,4.4,60.0,2.99
6548,3.5,60.0,0.0
6549,4.3,7.9,2.99
6550,4.5,24.0,0.0
6551,4.5,95.0,0.0
6552,4.4,59.0,0.0
6553,4.2,23.0,2.49
6554,4.3,12.0,0.0
6556,3.6,14.0,0.0
6557,4.0,2.2,0.0
6558,3.8,30.0,0.0
6561,4.4,17.0,0.0
6563,3.9,33.0,0.0
6564,4.1,4.2,0.0
6565,4.3,33.0,2.49
6566,3.5,96.0,0.0
6568,4.3,26.0,0.0
6570,4.7,30.0,2.99
6571,4.5,6.4,0.0
6572,3.8,28.0,0.0
6573,4.5,49.0,0.0
6574,4.2,16.0,0.0
6575,4.3,51.0,0.0
6576,4.1,2.6,0.0
6580,4.5,23.0,0.0
6581,3.0,31.0,0.0
6582,2.6,25.0,0.0
6583,3.4,16.0,0.0
6586,4.0,5.0,0.0
6588,3.4,45.0,0.0
6589,3.7,23.0,0.0
6591,4.5,8.3,0.0
6592,3.9,7.9,0.0
6597,4.0,16.0,0.0
6599,4.5,5.9,0.0
6600,4.0,0.335,0.0
6601,4.4,2.2,0.0
6602,1.8,0.887,0.0
6603,4.3,0.613,0.0
6604,5.0,1.5,0.0
6605,5.0,12.0,0.0
6607,3.2,13.0,0.0
6609,4.6,3.3,0.0
6610,3.8,2.9,0.0
6611,3.9,10.0,0.0
6612,4.2,3.2,0.0
6614,4.0,1.8,0.0
6615,3.8,2.7,0.0
6616,4.1,7.0,0.0
6617,3.9,12.0,0.0
6619,2.1,9.6,0.0
6620,1.8,18.0,0.0
6621,4.2,1.9,0.0
6622,2.0,29.0,0.0
6625,3.4,1.6,0.0
6628,3.7,2.5,0.0
6629,4.7,7.2,0.0
6630,4.5,6.3,0.0
6631,4.6,4.0,0.0
6632,3.6,1.2,0.0
6635,4.4,3.5,0.0
6636,4.6,9.2,0.0
6640,2.3,36.0,0.0
6645,3.0,2.7,0.0
6646,5.0,33.0,0.0
6647,4.5,28.0,0.0
6648,4.4,6.7,0.0
6649,4.5,21.0,0.0
6650,4.8,3.5,0.0
6651,4.3,6.0,0.0
6655,3.7,27.0,0.0
6656,4.5,3.4,0.0
6658,4.3,16.0,0.0
6660,4.4,10.0,0.0
6662,4.5,9.0,0.0
6663,1.6,36.0,0.0
6666,4.5,30.0,0.0
6674,3.8,6.6,0.0
6675,4.3,44.0,0.99
6676,4.3,89.0,0.0
6677,3.0,3.5,0.0
6678,4.0,32.0,0.0
6680,4.8,15.0,4.49
6681,4.0,3.1,0.0
6682,4.5,30.0,0.0
6684,4.7,13.0,0.0
6685,1.9,2.6,0.0
6686,4.9,2.5,0.0
6688,4.7,7.5,0.0
6690,4.9,26.0,0.0
6691,4.8,5.2,0.0
6694,4.5,26.0,0.0
6698,4.5,92.0,0.0
6700,5.0,19.0,0.0
6702,3.9,13.0,0.0
6705,4.3,3.5,0.0
6707,4.8,68.0,0.0
6708,4.3,0.778,0.0
6709,4.6,2.1,0.0
6712,4.1,72.0,0.0
6713,4.5,35.0,0.0
6715,3.8,31.0,0.0
6716,2.4,4.1,0.0
6718,2.8,13.0,0.0
6719,4.5,60.0,0.0
6720,4.6,85.0,0.0
6721,4.1,1.3,0.0
6723,4.6,6.9,0.0
6724,4.3,5.5,0.0
6725,4.6,58.0,0.0
6726,5.0,94.0,0.0
6727,5.0,0.683,0.0
6728,3.9,0.592,0.0
6730,3.9,6.4,0.0
6731,4.2,3.3,0.0
6735,3.5,0.186,0.0
6737,4.0,0.84,0.0
6739,3.7,1.5,0.0
6740,3.8,36.0,0.0
6741,4.3,0.647,0.0
6744,4.5,2.5,0.0
6745,4.6,93.0,0.0
6747,4.5,5.6,0.0
6748,4.3,72.0,0.0
6749,4.4,21.0,0.0
6752,4.6,67.0,0.0
6754,3.9,1.1,0.0
6757,3.1,15.0,0.0
6758,3.9,1.1,0.0
6759,4.4,6.2,0.0
6760,4.4,1.4,3.08
6761,4.4,52.0,0.0
6762,4.6,8.7,0.0
6763,3.9,0.373,0.0
6764,4.6,3.8,0.0
6765,2.5,3.8,0.0
6766,4.6,3.8,0.99
6767,2.8,8.2,0.0
6768,4.0,0.437,0.0
6769,3.4,5.7,0.0
6770,3.8,1.6,0.0
6771,4.5,16.0,0.0
6772,4.8,2.6,0.0
6773,3.3,6.6,0.0
6774,3.9,0.598,0.0
6775,3.5,2.7,0.0
6777,4.0,0.716,0.0
6779,3.6,12.0,0.0
6781,4.7,13.0,0.0
6782,3.9,1.9,0.0
6783,5.0,1.2,0.0
6784,4.6,4.3,0.0
6785,3.9,13.0,0.0
6786,4.9,8.4,0.0
6787,3.6,7.3,0.0
6788,3.7,0.585,0.0
6789,3.9,3.2,0.0
6790,2.7,6.5,0.0
6791,3.8,2.7,0.0
6792,2.8,1.4,0.0
6793,3.5,17.0,0.0
6794,4.1,3.1,0.0
6796,4.7,1.6,2.59
6798,4.5,0.982,0.0
6799,4.1,26.0,0.0
6802,4.8,4.5,0.0
6806,3.4,0.219,0.0
6807,5.0,0.055,0.0
6810,4.3,0.323,0.0
6811,4.4,89.0,0.0
6812,1.8,5.2,0.0
6813,4.2,15.0,0.0
6814,3.3,19.0,0.0
6816,5.0,5.6,0.0
6820,4.8,11.0,0.0
6822,4.5,4.3,0.0
6823,5.0,10.0,0.0
6824,4.5,88.0,0.0
6825,4.7,5.3,0.0
6827,4.6,3.1,0.0
6830,4.5,6.5,0.0
6833,3.5,40.0,0.0
6836,3.5,21.0,0.0
6837,2.9,20.0,17.99
6847,4.8,27.0,0.0
6848,4.7,1.5,0.0
6850,4.1,13.0,0.0
6851,5.0,4.8,0.0
6852,5.0,1.6,0.0
6856,4.0,7.7,0.0
6858,4.3,3.4,0.0
6860,4.1,2.4,0.0
6861,5.0,2.7,0.0
6863,5.0,5.9,0.0
6867,4.0,20.0,0.0
6870,3.5,26.0,0.0
6874,4.1,5.7,0.0
6877,4.6,2.2,0.0
6881,4.1,62.0,0.0
6883,4.2,9.8,0.0
6884,2.2,34.0,0.0
6885,4.3,53.0,0.0
6886,4.7,7.3,2.99
6889,4.1,24.0,0.0
6891,3.1,53.0,0.0
6892,4.2,27.0,0.0
6894,3.0,17.0,0.0
6895,4.8,1.3,3.49
6896,3.7,19.0,0.0
6897,3.1,8.8,0.99
6898,4.6,1.3,0.0
6899,2.9,1.8,0.0
6900,4.2,4.8,0.0
6901,4.7,1.8,0.0
6902,4.5,0.691,0.0
6903,2.8,12.0,0.0
6905,4.4,5.1,0.0
6906,4.4,7.2,0.0
6907,4.1,24.0,0.0
6908,4.6,7.4,0.0
6909,3.0,53.0,0.0
6910,4.1,1.3,0.0
6913,4.4,1.7,0.0
6920,4.5,0.511,0.0
6921,4.5,1.7,0.0
6922,3.6,32.0,0.0
6923,2.0,12.0,0.0
6924,4.0,23.0,0.0
6925,4.5,5.5,1.49
6926,4.0,9.4,0.0
6927,4.3,18.0,0.0
6929,4.5,0.951,0.99
6930,4.8,1.9,0.0
6931,4.5,2.6,0.0
6934,4.2,0.963,0.0
6935,4.5,8.5,0.0
6936,4.6,23.0,0.99
6939,3.9,2.4,0.0
6942,4.3,2.0,0.0
6943,3.9,0.025,2.99
6944,4.3,4.6,0.0
6945,3.7,31.0,0.0
6946,4.7,8.2,0.0
6947,4.3,0.554,0.0
6948,1.7,21.0,4.99
6949,4.5,6.9,0.0
6951,4.7,11.0,0.0
6953,5.0,4.1,0.0
6957,4.6,4.0,0.0
6958,2.9,2.2,0.0
6960,4.8,3.7,0.0
6961,2.3,2.4,0.0
6963,3.8,44.0,0.0
6964,4.2,31.0,0.0
6966,4.4,38.0,0.0
6968,4.0,27.0,0.0
6969,4.1,0.351,0.0
6970,3.4,8.8,0.0
6971,4.3,23.0,0.0
6972,4.0,48.0,0.0
6973,4.2,9.7,0.0
6974,4.1,0.027,4.99
6975,4.7,12.0,0.0
6976,4.2,74.0,0.0
6977,3.9,44.0,0.0
6978,3.8,36.0,0.0
6979,4.1,1.4,0.0
6981,3.8,25.0,0.0
6983,3.7,44.0,0.0
6984,4.3,36.0,0.0
6985,4.0,0.082,0.99
6986,4.2,57.0,0.0
6988,4.7,9.8,0.0
6990,4.3,47.0,0.0
6991,4.2,37.0,0.0
6992,3.5,6.9,0.0
6993,4.7,10.0,0.0
6994,4.7,15.0,0.0
6995,4.5,9.4,0.0
6996,4.5,49.0,0.0
6997,4.7,24.0,0.0
6998,4.6,7.3,0.0
6999,4.6,24.0,0.0
7000,4.9,14.0,0.0
7004,4.4,8.8,0.0
7005,4.5,4.0,0.0
7007,4.4,18.0,0.0
7008,4.4,18.0,0.0
7009,3.0,13.0,0.0
7010,4.8,13.0,0.0
7011,4.7,24.0,0.0
7013,4.0,25.0,0.0
7014,3.7,43.0,0.0
7015,3.5,4.6,0.0
7016,2.7,47.0,0.0
7017,4.7,20.0,0.0
7018,4.1,26.0,0.0
7019,4.5,69.0,0.0
7020,4.6,13.0,0.0
7021,4.5,9.2,0.0
7022,4.4,19.0,0.0
7023,4.3,34.0,0.0
7025,4.5,13.0,0.0
7026,4.6,34.0,0.0
7028,4.6,3.8,0.0
7029,3.1,8.3,0.0
7031,4.7,53.0,0.0
7032,4.6,24.0,0.0
7033,4.7,5.4,0.0
7036,4.4,5.6,0.0
7037,4.8,5.4,3.99
7039,4.1,4.4,0.0
7041,4.3,8.2,0.0
7042,4.4,98.0,0.0
7043,4.7,29.0,0.0
7044,4.0,2.4,0.0
7045,3.4,8.5,0.0
7046,4.6,3.2,0.0
7048,2.8,33.0,0.0
7050,3.1,53.0,0.0
7052,3.9,22.0,0.0
7054,4.2,25.0,0.0
7057,4.1,13.0,0.0
7059,4.2,13.0,0.0
7062,3.3,31.0,0.0
7063,4.4,3.7,0.0
7065,4.4,24.0,0.0
7066,4.6,34.0,0.0
7067,4.4,6.9,0.0
7068,4.5,45.0,0.0
7069,4.1,12.0,0.0
7070,2.2,33.0,0.0
7071,4.2,35.0,0.0
7072,4.8,25.0,0.0
7075,3.2,7.2,0.0
7076,4.3,14.0,0.0
7078,4.6,8.9,0.0
7080,4.5,0.208,0.0
7082,3.4,8.3,0.0
7085,3.3,5.5,0.0
7086,4.2,26.0,0.0
7088,2.4,5.2,0.0
7089,3.2,7.7,0.0
7090,3.1,5.3,0.0
7091,3.8,0.375,0.0
7093,4.8,2.9,0.0
7094,3.7,18.0,0.0
7095,4.2,6.0,0.0
7096,3.7,34.0,0.0
7097,3.0,7.0,4.99
7098,3.9,38.0,0.0
7099,4.0,5.4,0.0
7100,5.0,1.2,0.99
7102,4.0,7.9,0.0
7103,2.7,2.3,0.0
7104,3.1,2.3,0.0
7105,4.1,0.323,0.0
7107,4.0,1.4,0.99
7108,3.8,2.5,0.0
7109,3.8,12.0,0.0
7110,4.3,15.0,0.0
7111,3.5,3.1,0.0
7112,4.5,12.0,0.0
7113,3.9,1.5,0.0
7115,4.5,3.7,0.0
7118,3.3,7.4,0.0
7119,4.1,3.3,0.0
7122,5.0,7.8,0.0
7124,3.7,12.0,0.0
7125,4.8,11.0,0.0
7126,1.5,25.0,0.0
7127,5.0,2.6,0.0
7128,4.6,7.2,0.0
7131,5.0,14.0,0.0
7132,4.7,2.2,0.0
7134,4.7,5.6,0.0
7136,5.0,20.0,0.0
7137,4.5,11.0,0.0
7139,5.0,5.6,0.0
7142,5.0,3.7,0.0
7143,4.2,3.4,0.0
7144,1.0,8.4,0.0
7145,4.5,2.9,0.99
7146,4.2,2.9,0.0
7147,5.0,1.8,0.0
7148,4.2,3.1,0.99
7149,4.4,80.0,0.0
7150,3.9,3.3,0.0
7151,4.6,15.0,0.0
7152,3.8,36.0,0.0
7155,4.0,3.1,0.0
7162,3.4,3.4,0.0
7164,5.0,5.8,0.0
7165,4.6,20.0,7.99
7170,5.0,3.8,0.0
7175,3.0,37.0,0.0
7178,4.2,1.7,0.0
7179,4.3,2.6,0.0
7186,4.4,4.6,0.0
7187,3.2,2.7,0.0
7191,3.5,12.0,0.0
7192,4.4,3.7,0.0
7193,4.5,1.6,0.99
7194,3.7,12.0,0.0
7195,5.0,29.0,0.0
7196,4.5,36.0,4.99
7197,4.5,4.0,0.0
7198,4.1,15.0,2.99
7200,3.4,7.8,0.0
7201,4.1,4.6,0.0
7204,5.0,27.0,4.99
7205,4.2,7.3,0.0
7206,4.1,23.0,0.0
7207,4.1,20.0,0.0
7209,4.2,24.0,0.0
7210,4.3,20.0,0.0
7212,5.0,3.6,0.0
7213,4.4,6.3,0.0
7215,4.3,14.0,2.99
7216,4.5,25.0,0.0
7218,4.8,55.0,0.0
7219,4.4,22.0,0.0
7223,4.4,0.551,0.0
7229,4.7,62.0,0.0
7235,4.3,29.0,0.0
7236,4.4,1.9,0.0
7237,4.6,0.029,1.49
7238,2.8,43.0,0.0
7239,5.0,8.3,0.0
7241,4.4,0.103,0.0
7242,2.0,6.2,0.0
7243,5.0,8.3,0.0
7244,4.4,5.5,0.99
7245,5.0,11.0,0.0
7247,3.4,2.4,0.0
7248,4.4,4.6,0.0
7250,3.4,21.0,0.0
7253,3.3,4.7,0.0
7254,1.5,3.0,0.0
7258,5.0,2.0,0.0
7260,4.3,2.9,0.0
7261,4.3,40.0,0.0
7266,2.2,8.0,0.0
7267,4.6,29.0,0.0
7270,5.0,14.0,0.0
7273,4.7,9.7,0.0
7280,4.7,6.3,0.0
7281,3.5,19.0,0.0
7282,4.3,5.0,0.0
7283,3.6,16.0,0.0
7284,4.3,3.5,0.0
7285,3.6,2.3,0.0
7286,2.6,3.3,0.0
7287,4.7,4.1,0.0
7288,4.5,4.1,0.0
7289,4.0,4.1,0.0
7290,4.6,7.0,0.0
7291,5.0,2.3,0.0
7292,4.2,4.1,0.0
7295,4.2,4.1,0.0
7297,4.7,2.3,0.0
7298,4.5,3.5,0.0
7299,3.6,3.7,0.0
7301,4.2,4.0,0.0
7302,3.8,1.8,0.0
7303,3.5,4.0,0.0
7304,4.1,3.8,0.0
7307,5.0,6.6,0.0
7309,4.2,2.5,0.0
7310,4.1,4.1,0.0
7313,3.6,2.5,0.0
7314,4.3,4.3,0.0
7315,4.1,7.7,0.0
7316,4.4,6.8,0.0
7319,4.0,3.6,0.0
7320,5.0,2.3,0.0
7321,5.0,14.0,0.0
7323,3.8,4.1,0.0
7324,4.3,8.7,0.0
7325,4.7,2.5,0.0
7326,4.5,2.9,0.0
7327,4.4,4.3,0.0
7328,4.7,6.1,3.99
7333,4.0,14.0,0.99
7334,3.9,15.0,0.0
7336,4.9,66.0,0.99
7337,3.5,3.4,0.0
7340,4.4,7.7,0.0
7341,4.2,6.5,0.0
7347,4.7,50.0,19.4
7348,4.5,2.5,0.0
7349,4.4,2.2,0.0
7350,4.2,4.6,0.0
7351,4.4,15.0,0.0
7352,3.3,13.0,0.0
7354,4.9,8.1,0.0
7357,4.7,16.0,14.99
7358,3.9,9.6,0.0
7362,4.4,10.0,0.0
7363,4.8,3.1,0.0
7364,4.8,78.0,0.99
7365,4.0,27.0,0.0
7367,5.0,10.0,0.0
7368,3.0,5.8,0.0
7369,3.9,3.2,0.0
7373,4.6,57.0,0.0
7374,4.3,42.0,0.0
7375,4.2,36.0,2.99
7377,5.0,46.0,0.99
7379,4.5,3.2,0.0
7381,4.2,1.8,0.0
7383,1.0,6.6,0.0
7385,4.6,3.2,0.0
7392,4.1,5.1,0.0
7393,4.7,6.4,0.0
7397,4.4,6.9,0.0
7398,4.8,5.1,0.0
7399,4.2,20.0,0.0
7402,5.0,6.1,0.0
7403,4.6,3.2,0.0
7404,4.5,100.0,0.0
7405,5.0,1.4,0.0
7406,2.9,2.1,0.0
7408,4.4,91.0,0.0
7411,3.0,14.0,0.0
7412,4.5,14.0,0.0
7413,2.4,43.0,0.0
7414,4.3,6.9,0.0
7415,3.9,96.0,0.0
7416,1.9,14.0,0.0
7417,4.4,26.0,6.99
7418,5.0,18.0,0.0
7419,4.0,34.0,0.0
7420,4.7,2.8,0.0
7421,3.9,92.0,0.0
7422,5.0,11.0,0.0
7423,4.2,15.0,0.0
7424,4.2,4.0,0.0
7425,2.8,3.8,0.0
7426,4.2,1.3,0.0
7427,1.0,13.0,0.0
7428,3.9,67.0,0.0
7429,4.1,99.0,0.0
7430,4.1,0.116,0.0
7431,3.2,2.2,0.0
7433,5.0,43.0,0.0
7435,5.0,2.4,0.0
7436,4.3,67.0,0.0
7437,4.1,67.0,0.0
7438,3.8,13.0,0.0
7439,4.0,8.2,0.0
7442,5.0,9.2,0.0
7443,4.1,63.0,0.0
7444,5.0,4.2,0.0
7449,4.1,78.0,0.0
7450,3.5,38.0,0.0
7451,3.9,9.5,0.0
7453,3.8,45.0,0.0
7454,3.7,28.0,0.0
7456,2.8,7.7,0.0
7457,4.7,9.5,0.0
7458,4.3,5.2,0.0
7459,4.1,38.0,0.0
7461,4.7,25.0,0.0
7462,4.2,20.0,0.0
7463,4.0,0.153,0.0
7464,3.2,5.3,0.0
7465,4.6,6.3,0.99
7466,5.0,38.0,0.99
7467,4.4,13.0,0.0
7468,4.5,6.4,0.0
7469,4.0,1.9,0.0
7470,4.6,6.4,0.0
7471,4.7,2.0,0.0
7473,4.1,24.0,0.0
7474,4.5,10.0,0.0
7475,4.3,39.0,0.0
7477,5.0,40.0,19.99
7478,5.0,15.0,0.0
7479,4.2,0.209,0.0
7480,4.0,1.5,0.0
7482,5.0,13.0,0.0
7483,2.7,9.4,0.0
7484,4.1,3.7,0.0
7487,4.4,13.0,0.0
7489,4.3,12.0,0.0
7490,4.1,19.0,0.0
7492,4.4,4.9,0.0
7495,3.6,2.5,0.0
7496,4.0,2.5,0.0
7497,4.1,18.0,0.0
7498,4.0,35.0,0.0
7499,4.1,6.3,0.0
7500,4.0,1.3,0.0
7506,5.0,17.0,0.0
7507,3.6,2.2,0.0
7509,4.3,5.0,0.0
7510,4.1,4.6,0.0
7511,2.6,9.0,0.0
7512,2.7,1.3,0.0
7513,3.8,24.0,0.0
7514,5.0,3.2,0.0
7515,4.2,97.0,0.0
7517,5.0,3.2,0.0
7518,2.6,2.4,0.0
7519,4.4,8.4,0.0
7520,4.3,12.0,0.0
7523,4.7,7.3,0.0
7524,2.8,4.2,0.0
